drugId,diseaseId,drugName,drugSource,diseaseName,diseaseSource,display_relations,indication,contraindication,off_label
DB00318,44331_16408_19858_18612_16410_15792_16409,Codeine,DrugBank,congenital hypothyroidism,MONDO_grouped,contraindication,0,1,0
DB00318,4849,Codeine,DrugBank,pulmonary emphysema,MONDO,contraindication,0,1,0
DB00318,4979,Codeine,DrugBank,asthma,MONDO,contraindication,0,1,0
DB00318,5002,Codeine,DrugBank,chronic obstructive pulmonary disease,MONDO,contraindication,0,1,0
DB00318,5010,Codeine,DrugBank,coronary artery disease,MONDO,contraindication,0,1,0
DB00318,5015,Codeine,DrugBank,diabetes mellitus (disease),MONDO,contraindication,0,1,0
DB00318,5027,Codeine,DrugBank,epilepsy,MONDO,contraindication,0,1,0
DB00318,5044,Codeine,DrugBank,hypertensive disorder,MONDO,contraindication,0,1,0
DB00318,5068,Codeine,DrugBank,myocardial infarction (disease),MONDO,contraindication,0,1,0
DB00318,5084,Codeine,DrugBank,mental disorder,MONDO,contraindication,0,1,0
DB00318,5101,Codeine,DrugBank,ulcerative colitis (disease),MONDO,contraindication,0,1,0
DB00318,5240,Codeine,DrugBank,kidney disease,MONDO,contraindication,0,1,0
DB00318,5267,Codeine,DrugBank,heart disease,MONDO,contraindication,0,1,0
DB00318,5311,Codeine,DrugBank,atherosclerosis,MONDO,contraindication,0,1,0
DB00318,5364,Codeine,DrugBank,Graves disease,MONDO,contraindication,0,1,0
DB00318,5379,Codeine,DrugBank,neurotic disorder,MONDO,contraindication,0,1,0
DB00318,5393,Codeine,DrugBank,gout,MONDO,contraindication,0,1,0
DB00318,5420_16412_15777,Codeine,DrugBank,hypothyroidism,MONDO_grouped,contraindication,0,1,0
DB00318,5468,Codeine,DrugBank,hypotensive disorder,MONDO,contraindication,0,1,0
DB00318,5477,Codeine,DrugBank,ventricular tachycardia,MONDO,contraindication,0,1,0
DB00318,5487,Codeine,DrugBank,schizoaffective disorder,MONDO,contraindication,0,1,0
DB00318,5942,Codeine,DrugBank,Reye syndrome,MONDO,contraindication,0,1,0
DB00318,6004,Codeine,DrugBank,vasomotor rhinitis,MONDO,indication,1,0,0
DB00318,6652_3678_1090_3672_3673_3676_3677_3679_6803,Codeine,DrugBank,myocardial infarction,MONDO_grouped,contraindication,0,1,0
DB00318,6679,Codeine,DrugBank,bladder neck obstruction,MONDO,contraindication,0,1,0
DB00318,6716,Codeine,DrugBank,coronary thrombosis,MONDO,contraindication,0,1,0
DB00318,6730,Codeine,DrugBank,drug psychosis,MONDO,contraindication,0,1,0
DB00318,6875,Codeine,DrugBank,ocular hypertension,MONDO,contraindication,0,1,0
DB00318,6896,Codeine,DrugBank,peptic esophagitis,MONDO,contraindication,0,1,0
DB00318,7079_2491_4938_2046_5367_5689_4456_5186,Codeine,DrugBank,substance abuse/dependence,MONDO_grouped,contraindication,0,1,0
DB00318,7186,Codeine,DrugBank,gastroesophageal reflux disease,MONDO,contraindication,0,1,0
DB00318,8114_1158,Codeine,DrugBank,obsessive-compulsive disorder,MONDO_grouped,contraindication,0,1,0
DB00318,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,Codeine,DrugBank,anxiety disorder,MONDO_grouped,contraindication,0,1,0
DB00318,8243,Codeine,DrugBank,Pick disease,MONDO,contraindication,0,1,0
DB00318,9410,Codeine,DrugBank,Addison disease,MONDO,contraindication,0,1,0
DB00318,9718,Codeine,DrugBank,myxedema,MONDO,contraindication,0,1,0
DB00318,9960_12845_33643_11471_12831_12875_12941_13153_8617_54849_5265_12832_12610_12840_11087_11521_11661_11699_11700_11701_12040_12829_12837_12838_12841_12852_12886_12887_12940_12973_13012,Codeine,DrugBank,inflammatory bowel disease,MONDO_grouped,contraindication,0,1,0
DB00321,100316_12738_14550_14548_13279_12737_13062_12736_11377_32915_13370_13367_13372_2442_32756,Amitriptyline,DrugBank,long QT syndrome,MONDO_grouped,contraindication,0,1,0
DB00321,10120_8555_14837_8556_30867_14536_12775_10743_2049_4680,Amitriptyline,DrugBank,thrombocytopenia,MONDO_grouped,contraindication,0,1,0
DB00321,10138,Amitriptyline,DrugBank,thyrotoxicosis,MONDO,contraindication,0,1,0
DB00321,10811,Amitriptyline,DrugBank,benign prostatic hyperplasia (disease),MONDO,contraindication,0,1,0
DB00321,10911_3430_6388,Amitriptyline,DrugBank,prolactin producing pituitary gland tumor,MONDO_grouped,contraindication,0,1,0
DB00321,11122,Amitriptyline,DrugBank,obesity disorder,MONDO,contraindication,0,1,0
DB00321,11479,Amitriptyline,DrugBank,postural orthostatic tachycardia syndrome,MONDO,contraindication,0,1,0
DB00321,11565,Amitriptyline,DrugBank,metabolic syndrome X,MONDO,contraindication,0,1,0
DB00321,11728,Amitriptyline,DrugBank,blepharospasm,MONDO,contraindication,0,1,0
DB00321,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,Amitriptyline,DrugBank,Parkinson disease,MONDO_grouped,contraindication,0,1,0
DB00321,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,Amitriptyline,DrugBank,Alzheimer disease,MONDO_grouped,contraindication,0,1,0
DB00321,1265,Amitriptyline,DrugBank,schizophreniform disorder,MONDO,contraindication,0,1,0
DB00321,14250,Amitriptyline,DrugBank,familial hyperprolactinemia,MONDO,contraindication,0,1,0
DB00321,1442,Amitriptyline,DrugBank,dysthymic disorder,MONDO,indication,1,0,0
DB00321,1475,Amitriptyline,DrugBank,neutropenia,MONDO,contraindication,0,1,0
DB00321,1609,Amitriptyline,DrugBank,agranulocytosis,MONDO,contraindication,0,1,0
DB00321,19050_4781_44348_44349,Amitriptyline,DrugBank,hemoglobinopathy,MONDO_grouped,contraindication,0,1,0
DB00321,19142,Amitriptyline,DrugBank,inherited porphyria,MONDO,contraindication,0,1,0
DB00321,19171,Amitriptyline,DrugBank,familial long QT syndrome,MONDO,contraindication,0,1,0
DB00321,19182,Amitriptyline,DrugBank,monogenic obesity,MONDO,contraindication,0,1,0
DB00321,20751_5469_15914_21272,Amitriptyline,DrugBank,orthostatic hypotension,MONDO_grouped,contraindication,0,1,0
DB00321,21095,Amitriptyline,DrugBank,parkinsonian disorder,MONDO,contraindication,0,1,0
DB00321,2280,Amitriptyline,DrugBank,anemia (disease),MONDO,contraindication,0,1,0
DB00321,2281,Amitriptyline,DrugBank,macrocytic anemia (disease),MONDO,contraindication,0,1,0
DB00321,24305,Amitriptyline,DrugBank,acquired hyperprolactinemia,MONDO,contraindication,0,1,0
DB00321,24612,Amitriptyline,DrugBank,manic bipolar affective disorder,MONDO,contraindication,0,1,0
DB00321,24644,Amitriptyline,DrugBank,myocardial ischemia,MONDO,contraindication,0,1,0
DB00321,2494,Amitriptyline,DrugBank,substance-related disorder,MONDO,contraindication,0,1,0
DB00321,3996,Amitriptyline,DrugBank,basal ganglia disease,MONDO,contraindication,0,1,0
DB00321,4425,Amitriptyline,DrugBank,hyperthyroidism,MONDO,contraindication,0,1,0
DB00321,482,Amitriptyline,DrugBank,focal hand dystonia,MONDO,contraindication,0,1,0
DB00321,4901,Amitriptyline,DrugBank,lingual-facial-buccal dyskinesia,MONDO,contraindication,0,1,0
DB00321,4955,Amitriptyline,DrugBank,metabolic syndrome,MONDO,contraindication,0,1,0
DB00321,5010,Amitriptyline,DrugBank,coronary artery disease,MONDO,contraindication,0,1,0
DB00321,5027,Amitriptyline,DrugBank,epilepsy,MONDO,contraindication,0,1,0
DB00321,5068,Amitriptyline,DrugBank,myocardial infarction (disease),MONDO,contraindication,0,1,0
DB00321,5084,Amitriptyline,DrugBank,mental disorder,MONDO,contraindication,0,1,0
DB00321,5240,Amitriptyline,DrugBank,kidney disease,MONDO,contraindication,0,1,0
DB00321,5364,Amitriptyline,DrugBank,Graves disease,MONDO,contraindication,0,1,0
DB00321,5379,Amitriptyline,DrugBank,neurotic disorder,MONDO,indication,1,0,0
DB00321,5478,Amitriptyline,DrugBank,torsades de pointes,MONDO,contraindication,0,1,0
DB00321,5487,Amitriptyline,DrugBank,schizoaffective disorder,MONDO,contraindication,0,1,0
DB00321,5804,Amitriptyline,DrugBank,hyperprolactinemia (disease),MONDO,contraindication,0,1,0
DB00321,6652_3678_1090_3672_3673_3676_3677_3679_6803,Amitriptyline,DrugBank,myocardial infarction,MONDO_grouped,contraindication,0,1,0
DB00321,6716,Amitriptyline,DrugBank,coronary thrombosis,MONDO,contraindication,0,1,0
DB00321,7079_2491_4938_2046_5367_5689_4456_5186,Amitriptyline,DrugBank,substance abuse/dependence,MONDO_grouped,contraindication,0,1,0
DB00321,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,Amitriptyline,DrugBank,anxiety disorder,MONDO_grouped,indication,1,0,0
DB00322,10120_8555_14837_8556_30867_14536_12775_10743_2049_4680,Floxuridine,DrugBank,thrombocytopenia,MONDO_grouped,contraindication,0,1,0
DB00322,1409,Floxuridine,DrugBank,esophagitis (disease),MONDO,contraindication,0,1,0
DB00322,2280,Floxuridine,DrugBank,anemia (disease),MONDO,contraindication,0,1,0
DB00322,2281,Floxuridine,DrugBank,macrocytic anemia (disease),MONDO,contraindication,0,1,0
DB00322,24644,Floxuridine,DrugBank,myocardial ischemia,MONDO,contraindication,0,1,0
DB00322,2691,Floxuridine,DrugBank,liver cancer,MONDO,indication,1,0,0
DB00322,5010,Floxuridine,DrugBank,coronary artery disease,MONDO,contraindication,0,1,0
DB00322,5240,Floxuridine,DrugBank,kidney disease,MONDO,contraindication,0,1,0
DB00322,6896,Floxuridine,DrugBank,peptic esophagitis,MONDO,contraindication,0,1,0
DB00322,7186,Floxuridine,DrugBank,gastroesophageal reflux disease,MONDO,contraindication,0,1,0
DB00322,7256_18902_16216_3243,Floxuridine,DrugBank,hepatocellular carcinoma,MONDO_grouped,indication,1,0,0
DB00324,12819,Fluorometholone,DrugBank,diabetic ketoacidosis,MONDO,contraindication,0,1,0
DB00324,19142,Fluorometholone,DrugBank,inherited porphyria,MONDO,contraindication,0,1,0
DB00324,5015,Fluorometholone,DrugBank,diabetes mellitus (disease),MONDO,contraindication,0,1,0
DB00324,6875,Fluorometholone,DrugBank,ocular hypertension,MONDO,contraindication,0,1,0
DB00324,9294_13291_10598_13091_10362_9868_9295_9293_9290_9291_2413_2412,Fluorometholone,DrugBank,glycogen storage disease,MONDO_grouped,contraindication,0,1,0
DB00327,100192,Hydromorphone,DrugBank,liver failure,MONDO,contraindication,0,1,0
DB00327,10264,Hydromorphone,DrugBank,X-linked adrenal hypoplasia congenita,MONDO,contraindication,0,1,0
DB00327,10811,Hydromorphone,DrugBank,benign prostatic hyperplasia (disease),MONDO,contraindication,0,1,0
DB00327,15270,Hydromorphone,DrugBank,butyrylcholinesterase deficiency,MONDO,contraindication,0,1,0
DB00327,1657,Hydromorphone,DrugBank,brain cancer,MONDO,contraindication,0,1,0
DB00327,18479_19847_23601_60783,Hydromorphone,DrugBank,congenital adrenal hyperplasia,MONDO_grouped,contraindication,0,1,0
DB00327,21113,Hydromorphone,DrugBank,respiratory failure,MONDO,contraindication,0,1,0
DB00327,2203,Hydromorphone,DrugBank,constipation disorder,MONDO,contraindication,0,1,0
DB00327,2494,Hydromorphone,DrugBank,substance-related disorder,MONDO,contraindication,0,1,0
DB00327,44331_16408_19858_18612_16410_15792_16409,Hydromorphone,DrugBank,congenital hypothyroidism,MONDO_grouped,contraindication,0,1,0
DB00327,4849,Hydromorphone,DrugBank,pulmonary emphysema,MONDO,contraindication,0,1,0
DB00327,5027,Hydromorphone,DrugBank,epilepsy,MONDO,contraindication,0,1,0
DB00327,5101,Hydromorphone,DrugBank,ulcerative colitis (disease),MONDO,contraindication,0,1,0
DB00327,5240,Hydromorphone,DrugBank,kidney disease,MONDO,contraindication,0,1,0
DB00327,5420_16412_15777,Hydromorphone,DrugBank,hypothyroidism,MONDO_grouped,contraindication,0,1,0
DB00327,5468,Hydromorphone,DrugBank,hypotensive disorder,MONDO,contraindication,0,1,0
DB00327,6730,Hydromorphone,DrugBank,drug psychosis,MONDO,contraindication,0,1,0
DB00327,7079_2491_4938_2046_5367_5689_4456_5186,Hydromorphone,DrugBank,substance abuse/dependence,MONDO_grouped,contraindication,0,1,0
DB00327,9410,Hydromorphone,DrugBank,Addison disease,MONDO,contraindication,0,1,0
DB00327,9718,Hydromorphone,DrugBank,myxedema,MONDO,contraindication,0,1,0
DB00327,9960_12845_33643_11471_12831_12875_12941_13153_8617_54849_5265_12832_12610_12840_11087_11521_11661_11699_11700_11701_12040_12829_12837_12838_12841_12852_12886_12887_12940_12973_13012,Hydromorphone,DrugBank,inflammatory bowel disease,MONDO_grouped,contraindication,0,1,0
DB00328,10120_8555_14837_8556_30867_14536_12775_10743_2049_4680,Indomethacin,DrugBank,thrombocytopenia,MONDO_grouped,contraindication,0,1,0
DB00328,1126,Indomethacin,DrugBank,gastric ulcer (disease),MONDO,contraindication,0,1,0
DB00328,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,Indomethacin,DrugBank,Parkinson disease,MONDO_grouped,contraindication,0,1,0
DB00328,11822_100344_9424_909_10503_11242_15231,Indomethacin,DrugBank,Bartter disease,MONDO_grouped,off-label use,0,0,1
DB00328,1200_1134_15512_5080_100078,Indomethacin,DrugBank,hypertension,MONDO_grouped,contraindication,0,1,0
DB00328,1422,Indomethacin,DrugBank,primary aldosteronism,MONDO,off-label use,0,0,1
DB00328,1442,Indomethacin,DrugBank,dysthymic disorder,MONDO,contraindication,0,1,0
DB00328,18513,Indomethacin,DrugBank,squamous cell carcinoma of colon,MONDO,contraindication,0,1,0
DB00328,19050_4781_44348_44349,Indomethacin,DrugBank,hemoglobinopathy,MONDO_grouped,contraindication,0,1,0
DB00328,21063,Indomethacin,DrugBank,malignant colon neoplasm,MONDO,contraindication,0,1,0
DB00328,21095,Indomethacin,DrugBank,parkinsonian disorder,MONDO,contraindication,0,1,0
DB00328,3009,Indomethacin,DrugBank,hyperaldosteronism,MONDO,off-label use,0,0,1
DB00328,4765,Indomethacin,DrugBank,intrinsic asthma,MONDO,contraindication,0,1,0
DB00328,4784,Indomethacin,DrugBank,allergic asthma,MONDO,contraindication,0,1,0
DB00328,4872_4873,Indomethacin,DrugBank,hemorrhoid,MONDO_grouped,contraindication,0,1,0
DB00328,4979,Indomethacin,DrugBank,asthma,MONDO,contraindication,0,1,0
DB00328,5009,Indomethacin,DrugBank,congestive heart failure,MONDO,contraindication,0,1,0
DB00328,5027,Indomethacin,DrugBank,epilepsy,MONDO,contraindication,0,1,0
DB00328,5044,Indomethacin,DrugBank,hypertensive disorder,MONDO,contraindication,0,1,0
DB00328,5068,Indomethacin,DrugBank,myocardial infarction (disease),MONDO,contraindication,0,1,0
DB00328,5101,Indomethacin,DrugBank,ulcerative colitis (disease),MONDO,contraindication,0,1,0
DB00328,5178_6629_5416_6630_6631_6632,Indomethacin,DrugBank,osteoarthritis,MONDO_grouped,indication,1,0,0
DB00328,5240,Indomethacin,DrugBank,kidney disease,MONDO,contraindication,0,1,0
DB00328,5252,Indomethacin,DrugBank,heart failure,MONDO,contraindication,0,1,0
DB00328,5267,Indomethacin,DrugBank,heart disease,MONDO,contraindication,0,1,0
DB00328,5306_20655,Indomethacin,DrugBank,ankylosing spondylitis,MONDO_grouped,indication,1,0,0
DB00328,5379,Indomethacin,DrugBank,neurotic disorder,MONDO,contraindication,0,1,0
DB00328,5393,Indomethacin,DrugBank,gout,MONDO,indication,1,0,0
DB00328,5401,Indomethacin,DrugBank,colonic neoplasm,MONDO,contraindication,0,1,0
DB00328,5412,Indomethacin,DrugBank,duodenal ulcer (disease),MONDO,contraindication,0,1,0
DB00328,5575,Indomethacin,DrugBank,colorectal cancer,MONDO,contraindication,0,1,0
DB00328,6652_3678_1090_3672_3673_3676_3677_3679_6803,Indomethacin,DrugBank,myocardial infarction,MONDO_grouped,contraindication,0,1,0
DB00328,6716,Indomethacin,DrugBank,coronary thrombosis,MONDO,contraindication,0,1,0
DB00328,6816,Indomethacin,DrugBank,arthropathy,MONDO,indication,1,0,0
DB00328,7126_8468_24512_13192,Indomethacin,DrugBank,"spondyloarthropathy, susceptibility to",MONDO_grouped,indication,1,0,0
DB00328,8143_7704_11923_12893_12894_12568,Indomethacin,DrugBank,osteoarthritis susceptibility,MONDO_grouped,indication,1,0,0
DB00328,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,Indomethacin,DrugBank,anxiety disorder,MONDO_grouped,contraindication,0,1,0
DB00328,8383,Indomethacin,DrugBank,rheumatoid arthritis,MONDO,indication,1,0,0
DB00328,9960_12845_33643_11471_12831_12875_12941_13153_8617_54849_5265_12832_12610_12840_11087_11521_11661_11699_11700_11701_12040_12829_12837_12838_12841_12852_12886_12887_12940_12973_13012,Indomethacin,DrugBank,inflammatory bowel disease,MONDO_grouped,contraindication,0,1,0
DB00331,100192,Metformin,DrugBank,liver failure,MONDO,contraindication,0,1,0
DB00331,10264,Metformin,DrugBank,X-linked adrenal hypoplasia congenita,MONDO,contraindication,0,1,0
DB00331,10615_13006_8250_32569_9876_32567,Metformin,DrugBank,isolated growth hormone deficiency,MONDO_grouped,contraindication,0,1,0
DB00331,11057,Metformin,DrugBank,cerebrovascular disorder,MONDO,contraindication,0,1,0
DB00331,11986_4982_5003_6515_3232,Metformin,DrugBank,pancreatitis,MONDO_grouped,contraindication,0,1,0
DB00331,18479_19847_23601_60783,Metformin,DrugBank,congenital adrenal hyperplasia,MONDO_grouped,contraindication,0,1,0
DB00331,19050_4781_44348_44349,Metformin,DrugBank,hemoglobinopathy,MONDO_grouped,contraindication,0,1,0
DB00331,20671,Metformin,DrugBank,obsolete susceptibility to ischemic stroke,MONDO,contraindication,0,1,0
DB00331,24327,Metformin,DrugBank,chronic renal failure syndrome,MONDO,contraindication,0,1,0
DB00331,24644,Metformin,DrugBank,myocardial ischemia,MONDO,contraindication,0,1,0
DB00331,2679,Metformin,DrugBank,cerebral infarction,MONDO,contraindication,0,1,0
DB00331,4375,Metformin,DrugBank,end stage renal failure,MONDO,contraindication,0,1,0
DB00331,4946,Metformin,DrugBank,hypoglycemia,MONDO,contraindication,0,1,0
DB00331,50,Metformin,DrugBank,isolated congenital growth hormone deficiency,MONDO,contraindication,0,1,0
DB00331,5009,Metformin,DrugBank,congestive heart failure,MONDO,contraindication,0,1,0
DB00331,5010,Metformin,DrugBank,coronary artery disease,MONDO,contraindication,0,1,0
DB00331,5015,Metformin,DrugBank,diabetes mellitus (disease),MONDO,indication,1,0,0
DB00331,5068,Metformin,DrugBank,myocardial infarction (disease),MONDO,contraindication,0,1,0
DB00331,5098,Metformin,DrugBank,stroke disorder,MONDO,contraindication,0,1,0
DB00331,5148,Metformin,DrugBank,type 2 diabetes mellitus,MONDO,indication,1,0,0
DB00331,5240,Metformin,DrugBank,kidney disease,MONDO,contraindication,0,1,0
DB00331,5298,Metformin,DrugBank,osteoporosis,MONDO,contraindication,0,1,0
DB00331,5300,Metformin,DrugBank,chronic kidney disease,MONDO,contraindication,0,1,0
DB00331,5359,Metformin,DrugBank,drug-induced liver injury,MONDO,contraindication,0,1,0
DB00331,6652_3678_1090_3672_3673_3676_3677_3679_6803,Metformin,DrugBank,myocardial infarction,MONDO_grouped,contraindication,0,1,0
DB00331,6716,Metformin,DrugBank,coronary thrombosis,MONDO,contraindication,0,1,0
DB00331,7079_2491_4938_2046_5367_5689_4456_5186,Metformin,DrugBank,substance abuse/dependence,MONDO_grouped,contraindication,0,1,0
DB00331,7794_9239_9223_13912_13961_7844_13946_14105_13910_14102_12880_14461_9482_30010_14107_13914_10635_14106_13911_12528_13926_13913_12988_14103_13915,Metformin,DrugBank,hypogonadotropic hypogonadism with or without anosmia,MONDO_grouped,contraindication,0,1,0
DB00331,8159,Metformin,DrugBank,postmenopausal osteoporosis,MONDO,contraindication,0,1,0
DB00331,8487,Metformin,DrugBank,polycystic ovary syndrome,MONDO,off-label use,0,0,1
DB00331,9294_13291_10598_13091_10362_9868_9295_9293_9290_9291_2413_2412,Metformin,DrugBank,glycogen storage disease,MONDO_grouped,contraindication,0,1,0
DB00331,9410,Metformin,DrugBank,Addison disease,MONDO,contraindication,0,1,0
DB00331,9417_18555,Metformin,DrugBank,hypogonadotropic hypogonadism,MONDO_grouped,contraindication,0,1,0
DB00332,100316_12738_14550_14548_13279_12737_13062_12736_11377_32915_13370_13367_13372_2442_32756,Ipratropium,DrugBank,long QT syndrome,MONDO_grouped,contraindication,0,1,0
DB00332,10138,Ipratropium,DrugBank,thyrotoxicosis,MONDO,contraindication,0,1,0
DB00332,10811,Ipratropium,DrugBank,benign prostatic hyperplasia (disease),MONDO,contraindication,0,1,0
DB00332,11751,Ipratropium,DrugBank,"COPD, severe early onset",MONDO,indication,1,0,0
DB00332,11786_5324_24332,Ipratropium,DrugBank,allergic rhinitis,MONDO_grouped,indication,1,0,0
DB00332,1200_1134_15512_5080_100078,Ipratropium,DrugBank,hypertension,MONDO_grouped,contraindication,0,1,0
