drugId,targetId,drugName,drugSource,targetName,targetSource,display_relations,target,enzyme,transporter,carrier
DB00555,1816,Lamotrigine,DrugBank,DRD5,NCBI,target,1,0,0,0
DB00555,2554,Lamotrigine,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB00555,2555,Lamotrigine,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB00555,2556,Lamotrigine,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB00555,2557,Lamotrigine,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB00555,2558,Lamotrigine,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB00555,2559,Lamotrigine,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB00555,2560,Lamotrigine,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB00555,2561,Lamotrigine,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB00555,2562,Lamotrigine,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB00555,2563,Lamotrigine,DrugBank,GABRD,NCBI,target,1,0,0,0
DB00555,2565,Lamotrigine,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB00555,2566,Lamotrigine,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB00555,2567,Lamotrigine,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB00555,2568,Lamotrigine,DrugBank,GABRP,NCBI,target,1,0,0,0
DB00555,2890,Lamotrigine,DrugBank,GRIA1,NCBI,target,1,0,0,0
DB00555,3269,Lamotrigine,DrugBank,HRH1,NCBI,target,1,0,0,0
DB00555,3356,Lamotrigine,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB00555,3359,Lamotrigine,DrugBank,HTR3A,NCBI,target,1,0,0,0
DB00555,4986,Lamotrigine,DrugBank,OPRK1,NCBI,target,1,0,0,0
DB00555,55879,Lamotrigine,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB00555,6323,Lamotrigine,DrugBank,SCN1A,NCBI,target,1,0,0,0
DB00555,6326,Lamotrigine,DrugBank,SCN2A,NCBI,target,1,0,0,0
DB00555,6328,Lamotrigine,DrugBank,SCN3A,NCBI,target,1,0,0,0
DB00555,6331,Lamotrigine,DrugBank,SCN5A,NCBI,target,1,0,0,0
DB00555,6334,Lamotrigine,DrugBank,SCN8A,NCBI,target,1,0,0,0
DB00555,6335,Lamotrigine,DrugBank,SCN9A,NCBI,target,1,0,0,0
DB00555,6336,Lamotrigine,DrugBank,SCN10A,NCBI,target,1,0,0,0
DB00557,3269,Hydroxyzine,DrugBank,HRH1,NCBI,target,1,0,0,0
DB00557,3757,Hydroxyzine,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB00559,1909,Bosentan,DrugBank,EDNRA,NCBI,target,1,0,0,0
DB00559,1910,Bosentan,DrugBank,EDNRB,NCBI,target,1,0,0,0
DB00561,3777,Doxapram,DrugBank,KCNK3,NCBI,target,1,0,0,0
DB00563,1719,Methotrexate,DrugBank,DHFR,NCBI,target,1,0,0,0
DB00563,471,Methotrexate,DrugBank,ATIC,NCBI,target,1,0,0,0
DB00563,7298,Methotrexate,DrugBank,TYMS,NCBI,target,1,0,0,0
DB00564,1137,Carbamazepine,DrugBank,CHRNA4,NCBI,target,1,0,0,0
DB00564,6323,Carbamazepine,DrugBank,SCN1A,NCBI,target,1,0,0,0
DB00564,6326,Carbamazepine,DrugBank,SCN2A,NCBI,target,1,0,0,0
DB00564,6328,Carbamazepine,DrugBank,SCN3A,NCBI,target,1,0,0,0
DB00564,6331,Carbamazepine,DrugBank,SCN5A,NCBI,target,1,0,0,0
DB00564,6334,Carbamazepine,DrugBank,SCN8A,NCBI,target,1,0,0,0
DB00564,6335,Carbamazepine,DrugBank,SCN9A,NCBI,target,1,0,0,0
DB00564,6336,Carbamazepine,DrugBank,SCN10A,NCBI,target,1,0,0,0
DB00564,8856,Carbamazepine,DrugBank,NR1I2,NCBI,target,1,0,0,0
DB00569,462,Fondaparinux,DrugBank,SERPINC1,NCBI,target,1,0,0,0
DB00570,3725,Vinblastine,DrugBank,JUN,NCBI,target,1,0,0,0
DB00570,7846,Vinblastine,DrugBank,TUBA1A,NCBI,target,1,0,0,0
DB00571,153,Propranolol,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB00571,154,Propranolol,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB00571,155,Propranolol,DrugBank,ADRB3,NCBI,target,1,0,0,0
DB00571,3350,Propranolol,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB00571,3351,Propranolol,DrugBank,HTR1B,NCBI,target,1,0,0,0
DB00573,5465,Fenoprofen,DrugBank,PPARA,NCBI,target,1,0,0,0
DB00573,5468,Fenoprofen,DrugBank,PPARG,NCBI,target,1,0,0,0
DB00573,5742,Fenoprofen,DrugBank,PTGS1,NCBI,target,1,0,0,0
DB00573,5743,Fenoprofen,DrugBank,PTGS2,NCBI,target,1,0,0,0
DB00574,10280,Fenfluramine,DrugBank,SIGMAR1,NCBI,target,1,0,0,0
DB00574,3350,Fenfluramine,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB00574,3352,Fenfluramine,DrugBank,HTR1D,NCBI,target,1,0,0,0
DB00574,3356,Fenfluramine,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB00574,3358,Fenfluramine,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB00574,6532,Fenfluramine,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB00575,146,Clonidine,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB00575,147,Clonidine,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB00575,148,Clonidine,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB00575,150,Clonidine,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB00575,152,Clonidine,DrugBank,ADRA2C,NCBI,target,1,0,0,0
DB00580,5743,Valdecoxib,DrugBank,PTGS2,NCBI,target,1,0,0,0
DB00580,760,Valdecoxib,DrugBank,CA2,NCBI,target,1,0,0,0
DB00584,1636,Enalapril,DrugBank,ACE,NCBI,target,1,0,0,0
DB00586,5742,Diclofenac,DrugBank,PTGS1,NCBI,target,1,0,0,0
DB00586,5743,Diclofenac,DrugBank,PTGS2,NCBI,target,1,0,0,0
DB00588,2908,Fluticasone propionate,DrugBank,NR3C1,NCBI,target,1,0,0,0
DB00588,4306,Fluticasone propionate,DrugBank,NR3C2,NCBI,target,1,0,0,0
DB00588,5241,Fluticasone propionate,DrugBank,PGR,NCBI,target,1,0,0,0
DB00589,150,Lisuride,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB00589,152,Lisuride,DrugBank,ADRA2C,NCBI,target,1,0,0,0
DB00589,1812,Lisuride,DrugBank,DRD1,NCBI,target,1,0,0,0
DB00589,1813,Lisuride,DrugBank,DRD2,NCBI,target,1,0,0,0
DB00589,1814,Lisuride,DrugBank,DRD3,NCBI,target,1,0,0,0
DB00589,1815,Lisuride,DrugBank,DRD4,NCBI,target,1,0,0,0
DB00589,1816,Lisuride,DrugBank,DRD5,NCBI,target,1,0,0,0
DB00589,3350,Lisuride,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB00589,3351,Lisuride,DrugBank,HTR1B,NCBI,target,1,0,0,0
DB00589,3352,Lisuride,DrugBank,HTR1D,NCBI,target,1,0,0,0
DB00589,3356,Lisuride,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB00589,3358,Lisuride,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB00589,3363,Lisuride,DrugBank,HTR7,NCBI,target,1,0,0,0
DB00590,146,Doxazosin,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB00590,147,Doxazosin,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB00590,148,Doxazosin,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB00590,3757,Doxazosin,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB00592,2562,Piperazine,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB00594,6548,Amiloride,DrugBank,SLC9A1,NCBI,target,1,0,0,0
DB00598,146,Labetalol,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB00598,147,Labetalol,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB00598,148,Labetalol,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB00598,153,Labetalol,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB00598,154,Labetalol,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB00599,1131,Thiopental,DrugBank,CHRM3,NCBI,target,1,0,0,0
DB00599,1137,Thiopental,DrugBank,CHRNA4,NCBI,target,1,0,0,0
DB00599,1139,Thiopental,DrugBank,CHRNA7,NCBI,target,1,0,0,0
DB00599,2166,Thiopental,DrugBank,FAAH,NCBI,target,1,0,0,0
DB00599,2554,Thiopental,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB00599,2555,Thiopental,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB00599,2556,Thiopental,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB00599,2557,Thiopental,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB00599,2558,Thiopental,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB00599,2559,Thiopental,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB00599,2891,Thiopental,DrugBank,GRIA2,NCBI,target,1,0,0,0
DB00599,2898,Thiopental,DrugBank,GRIK2,NCBI,target,1,0,0,0
DB00603,2099,Medroxyprogesterone acetate,DrugBank,ESR1,NCBI,target,1,0,0,0
DB00603,2554,Medroxyprogesterone acetate,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB00603,2555,Medroxyprogesterone acetate,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB00603,2556,Medroxyprogesterone acetate,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB00603,2557,Medroxyprogesterone acetate,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB00603,2558,Medroxyprogesterone acetate,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB00603,2559,Medroxyprogesterone acetate,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB00603,2560,Medroxyprogesterone acetate,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB00603,2561,Medroxyprogesterone acetate,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB00603,2562,Medroxyprogesterone acetate,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB00603,2563,Medroxyprogesterone acetate,DrugBank,GABRD,NCBI,target,1,0,0,0
DB00603,2565,Medroxyprogesterone acetate,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB00603,2566,Medroxyprogesterone acetate,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB00603,2567,Medroxyprogesterone acetate,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB00603,2568,Medroxyprogesterone acetate,DrugBank,GABRP,NCBI,target,1,0,0,0
DB00603,5241,Medroxyprogesterone acetate,DrugBank,PGR,NCBI,target,1,0,0,0
DB00603,5243,Medroxyprogesterone acetate,DrugBank,ABCB1,NCBI,target,1,0,0,0
DB00603,55879,Medroxyprogesterone acetate,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB00604,3356,Cisapride,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB00604,3359,Cisapride,DrugBank,HTR3A,NCBI,target,1,0,0,0
DB00604,3360,Cisapride,DrugBank,HTR4,NCBI,target,1,0,0,0
DB00604,3757,Cisapride,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB00605,11251,Sulindac,DrugBank,PTGDR2,NCBI,target,1,0,0,0
DB00605,5467,Sulindac,DrugBank,PPARD,NCBI,target,1,0,0,0
DB00605,5595,Sulindac,DrugBank,MAPK3,NCBI,target,1,0,0,0
DB00605,5742,Sulindac,DrugBank,PTGS1,NCBI,target,1,0,0,0
DB00605,5743,Sulindac,DrugBank,PTGS2,NCBI,target,1,0,0,0
DB00608,3146,Chloroquine,DrugBank,HMGB1,NCBI,target,1,0,0,0
DB00608,7124,Chloroquine,DrugBank,TNF,NCBI,target,1,0,0,0
DB00611,4985,Butorphanol,DrugBank,OPRD1,NCBI,target,1,0,0,0
DB00611,4986,Butorphanol,DrugBank,OPRK1,NCBI,target,1,0,0,0
DB00611,4988,Butorphanol,DrugBank,OPRM1,NCBI,target,1,0,0,0
DB00612,153,Bisoprolol,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB00612,154,Bisoprolol,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB00618,554,Demeclocycline,DrugBank,AVPR2,NCBI,target,1,0,0,0
DB00619,25,Imatinib,DrugBank,ABL1,NCBI,target,1,0,0,0
DB00619,3815,Imatinib,DrugBank,KIT,NCBI,target,1,0,0,0
DB00619,4914,Imatinib,DrugBank,NTRK1,NCBI,target,1,0,0,0
DB00619,5156,Imatinib,DrugBank,PDGFRA,NCBI,target,1,0,0,0
DB00619,613,Imatinib,DrugBank,BCR,NCBI,target,1,0,0,0
DB00620,2908,Triamcinolone,DrugBank,NR3C1,NCBI,target,1,0,0,0
DB00621,367,Oxandrolone,DrugBank,AR,NCBI,target,1,0,0,0
DB00622,1128,Nicardipine,DrugBank,CHRM1,NCBI,target,1,0,0,0
DB00622,1129,Nicardipine,DrugBank,CHRM2,NCBI,target,1,0,0,0
DB00622,1131,Nicardipine,DrugBank,CHRM3,NCBI,target,1,0,0,0
DB00622,1132,Nicardipine,DrugBank,CHRM4,NCBI,target,1,0,0,0
DB00622,1133,Nicardipine,DrugBank,CHRM5,NCBI,target,1,0,0,0
DB00622,146,Nicardipine,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB00622,147,Nicardipine,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB00622,148,Nicardipine,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB00622,5153,Nicardipine,DrugBank,PDE1B,NCBI,target,1,0,0,0
DB00622,775,Nicardipine,DrugBank,CACNA1C,NCBI,target,1,0,0,0
DB00622,776,Nicardipine,DrugBank,CACNA1D,NCBI,target,1,0,0,0
DB00622,783,Nicardipine,DrugBank,CACNB2,NCBI,target,1,0,0,0
DB00622,801,Nicardipine,DrugBank,CALM1,NCBI,target,1,0,0,0
DB00623,1812,Fluphenazine,DrugBank,DRD1,NCBI,target,1,0,0,0
DB00623,1813,Fluphenazine,DrugBank,DRD2,NCBI,target,1,0,0,0
DB00623,3356,Fluphenazine,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB00623,3358,Fluphenazine,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB00623,367,Fluphenazine,DrugBank,AR,NCBI,target,1,0,0,0
DB00623,801,Fluphenazine,DrugBank,CALM1,NCBI,target,1,0,0,0
DB00624,2099,Testosterone,DrugBank,ESR1,NCBI,target,1,0,0,0
DB00624,367,Testosterone,DrugBank,AR,NCBI,target,1,0,0,0
DB00624,4306,Testosterone,DrugBank,NR3C2,NCBI,target,1,0,0,0
DB00633,150,Dexmedetomidine,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB00635,2908,Prednisone,DrugBank,NR3C1,NCBI,target,1,0,0,0
DB00636,5465,Clofibrate,DrugBank,PPARA,NCBI,target,1,0,0,0
DB00637,3269,Astemizole,DrugBank,HRH1,NCBI,target,1,0,0,0
DB00637,3756,Astemizole,DrugBank,KCNH1,NCBI,target,1,0,0,0
DB00637,3757,Astemizole,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB00637,4137,Astemizole,DrugBank,MAPT,NCBI,target,1,0,0,0
DB00640,134,Adenosine,DrugBank,ADORA1,NCBI,target,1,0,0,0
DB00640,135,Adenosine,DrugBank,ADORA2A,NCBI,target,1,0,0,0
DB00640,140,Adenosine,DrugBank,ADORA3,NCBI,target,1,0,0,0
DB00641,3066,Simvastatin,DrugBank,HDAC2,NCBI,target,1,0,0,0
DB00641,3156,Simvastatin,DrugBank,HMGCR,NCBI,target,1,0,0,0
DB00642,1719,Pemetrexed,DrugBank,DHFR,NCBI,target,1,0,0,0
DB00642,2618,Pemetrexed,DrugBank,GART,NCBI,target,1,0,0,0
DB00642,471,Pemetrexed,DrugBank,ATIC,NCBI,target,1,0,0,0
DB00642,7298,Pemetrexed,DrugBank,TYMS,NCBI,target,1,0,0,0
DB00647,1066,Dextropropoxyphene,DrugBank,CES1,NCBI,target,1,0,0,0
DB00647,4985,Dextropropoxyphene,DrugBank,OPRD1,NCBI,target,1,0,0,0
DB00647,4986,Dextropropoxyphene,DrugBank,OPRK1,NCBI,target,1,0,0,0
DB00647,4988,Dextropropoxyphene,DrugBank,OPRM1,NCBI,target,1,0,0,0
DB00651,134,Dyphylline,DrugBank,ADORA1,NCBI,target,1,0,0,0
DB00651,135,Dyphylline,DrugBank,ADORA2A,NCBI,target,1,0,0,0
DB00651,5141,Dyphylline,DrugBank,PDE4A,NCBI,target,1,0,0,0
DB00651,5142,Dyphylline,DrugBank,PDE4B,NCBI,target,1,0,0,0
DB00651,5144,Dyphylline,DrugBank,PDE4D,NCBI,target,1,0,0,0
DB00652,10280,Pentazocine,DrugBank,SIGMAR1,NCBI,target,1,0,0,0
DB00652,4986,Pentazocine,DrugBank,OPRK1,NCBI,target,1,0,0,0
DB00652,4988,Pentazocine,DrugBank,OPRM1,NCBI,target,1,0,0,0
DB00653,773,Magnesium sulfate,DrugBank,CACNA1A,NCBI,target,1,0,0,0
DB00653,775,Magnesium sulfate,DrugBank,CACNA1C,NCBI,target,1,0,0,0
DB00653,776,Magnesium sulfate,DrugBank,CACNA1D,NCBI,target,1,0,0,0
DB00653,779,Magnesium sulfate,DrugBank,CACNA1S,NCBI,target,1,0,0,0
DB00653,783,Magnesium sulfate,DrugBank,CACNB2,NCBI,target,1,0,0,0
DB00653,785,Magnesium sulfate,DrugBank,CACNB4,NCBI,target,1,0,0,0
DB00655,1588,Estrone,DrugBank,CYP19A1,NCBI,target,1,0,0,0
DB00655,2099,Estrone,DrugBank,ESR1,NCBI,target,1,0,0,0
DB00655,2100,Estrone,DrugBank,ESR2,NCBI,target,1,0,0,0
DB00655,367,Estrone,DrugBank,AR,NCBI,target,1,0,0,0
DB00655,6462,Estrone,DrugBank,SHBG,NCBI,target,1,0,0,0
DB00656,148,Trazodone,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB00656,150,Trazodone,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB00656,3269,Trazodone,DrugBank,HRH1,NCBI,target,1,0,0,0
DB00656,3350,Trazodone,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB00656,3356,Trazodone,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB00656,3358,Trazodone,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB00656,6532,Trazodone,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB00659,116443,Acamprosate,DrugBank,GRIN3A,NCBI,target,1,0,0,0
DB00659,2554,Acamprosate,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB00659,2555,Acamprosate,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB00659,2556,Acamprosate,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB00659,2557,Acamprosate,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB00659,2558,Acamprosate,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB00659,2559,Acamprosate,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB00659,2560,Acamprosate,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB00659,2561,Acamprosate,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB00659,2562,Acamprosate,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB00659,2563,Acamprosate,DrugBank,GABRD,NCBI,target,1,0,0,0
DB00659,2565,Acamprosate,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB00659,2566,Acamprosate,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB00659,2567,Acamprosate,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB00659,2568,Acamprosate,DrugBank,GABRP,NCBI,target,1,0,0,0
DB00659,2902,Acamprosate,DrugBank,GRIN1,NCBI,target,1,0,0,0
DB00659,2903,Acamprosate,DrugBank,GRIN2A,NCBI,target,1,0,0,0
DB00659,2904,Acamprosate,DrugBank,GRIN2B,NCBI,target,1,0,0,0
DB00659,2905,Acamprosate,DrugBank,GRIN2C,NCBI,target,1,0,0,0
DB00659,2906,Acamprosate,DrugBank,GRIN2D,NCBI,target,1,0,0,0
DB00659,2915,Acamprosate,DrugBank,GRM5,NCBI,target,1,0,0,0
DB00659,55879,Acamprosate,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB00661,146,Verapamil,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB00661,147,Verapamil,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB00661,148,Verapamil,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB00661,3757,Verapamil,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB00661,3767,Verapamil,DrugBank,KCNJ11,NCBI,target,1,0,0,0
DB00661,6532,Verapamil,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB00661,773,Verapamil,DrugBank,CACNA1A,NCBI,target,1,0,0,0
DB00661,775,Verapamil,DrugBank,CACNA1C,NCBI,target,1,0,0,0
DB00661,8912,Verapamil,DrugBank,CACNA1H,NCBI,target,1,0,0,0
DB00668,146,Epinephrine,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB00668,147,Epinephrine,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB00668,148,Epinephrine,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB00668,150,Epinephrine,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB00668,153,Epinephrine,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB00668,154,Epinephrine,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB00668,7124,Epinephrine,DrugBank,TNF,NCBI,target,1,0,0,0
DB00669,3350,Sumatriptan,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB00669,3351,Sumatriptan,DrugBank,HTR1B,NCBI,target,1,0,0,0
DB00669,3352,Sumatriptan,DrugBank,HTR1D,NCBI,target,1,0,0,0
DB00669,3355,Sumatriptan,DrugBank,HTR1F,NCBI,target,1,0,0,0
DB00672,6833,Chlorpropamide,DrugBank,ABCC8,NCBI,target,1,0,0,0
DB00674,1139,Galantamine,DrugBank,CHRNA7,NCBI,target,1,0,0,0
DB00674,43,Galantamine,DrugBank,ACHE,NCBI,target,1,0,0,0
DB00674,590,Galantamine,DrugBank,BCHE,NCBI,target,1,0,0,0
DB00675,2099,Tamoxifen,DrugBank,ESR1,NCBI,target,1,0,0,0
DB00675,2100,Tamoxifen,DrugBank,ESR2,NCBI,target,1,0,0,0
DB00675,367,Tamoxifen,DrugBank,AR,NCBI,target,1,0,0,0
DB00675,3757,Tamoxifen,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB00675,6462,Tamoxifen,DrugBank,SHBG,NCBI,target,1,0,0,0
DB00675,8856,Tamoxifen,DrugBank,NR1I2,NCBI,target,1,0,0,0
DB00678,185,Losartan,DrugBank,AGTR1,NCBI,target,1,0,0,0
DB00679,147,Thioridazine,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB00679,148,Thioridazine,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB00679,1812,Thioridazine,DrugBank,DRD1,NCBI,target,1,0,0,0
DB00679,1813,Thioridazine,DrugBank,DRD2,NCBI,target,1,0,0,0
DB00679,3356,Thioridazine,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB00679,3757,Thioridazine,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB00683,2554,Midazolam,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB00683,2555,Midazolam,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB00683,2556,Midazolam,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB00683,2557,Midazolam,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB00683,2558,Midazolam,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB00683,2559,Midazolam,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB00683,2560,Midazolam,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB00683,2561,Midazolam,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB00683,2562,Midazolam,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB00683,2563,Midazolam,DrugBank,GABRD,NCBI,target,1,0,0,0
DB00683,2565,Midazolam,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB00683,2566,Midazolam,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB00683,2567,Midazolam,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB00683,2568,Midazolam,DrugBank,GABRP,NCBI,target,1,0,0,0
DB00683,55879,Midazolam,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB00690,2554,Flurazepam,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB00690,2555,Flurazepam,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB00690,2556,Flurazepam,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB00690,2557,Flurazepam,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB00690,2558,Flurazepam,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB00690,2559,Flurazepam,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB00690,2560,Flurazepam,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB00690,2561,Flurazepam,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB00690,2562,Flurazepam,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB00690,2563,Flurazepam,DrugBank,GABRD,NCBI,target,1,0,0,0
DB00690,2565,Flurazepam,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB00690,2566,Flurazepam,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB00690,2567,Flurazepam,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB00690,2568,Flurazepam,DrugBank,GABRP,NCBI,target,1,0,0,0
DB00690,55879,Flurazepam,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB00691,1636,Moexipril,DrugBank,ACE,NCBI,target,1,0,0,0
DB00692,146,Phentolamine,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB00692,147,Phentolamine,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB00692,148,Phentolamine,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB00692,150,Phentolamine,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB00694,7153,Daunorubicin,DrugBank,TOP2A,NCBI,target,1,0,0,0
DB00694,7155,Daunorubicin,DrugBank,TOP2B,NCBI,target,1,0,0,0
DB00696,146,Ergotamine,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB00696,147,Ergotamine,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB00696,148,Ergotamine,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB00696,150,Ergotamine,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB00696,152,Ergotamine,DrugBank,ADRA2C,NCBI,target,1,0,0,0
DB00696,1812,Ergotamine,DrugBank,DRD1,NCBI,target,1,0,0,0
DB00696,1813,Ergotamine,DrugBank,DRD2,NCBI,target,1,0,0,0
DB00696,1816,Ergotamine,DrugBank,DRD5,NCBI,target,1,0,0,0
DB00696,3350,Ergotamine,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB00696,3351,Ergotamine,DrugBank,HTR1B,NCBI,target,1,0,0,0
DB00696,3352,Ergotamine,DrugBank,HTR1D,NCBI,target,1,0,0,0
DB00696,3355,Ergotamine,DrugBank,HTR1F,NCBI,target,1,0,0,0
DB00696,3356,Ergotamine,DrugBank,HTR2A,NCBI,target,1,0,0,0
